-880.000000,-10034.000000,-6897.000000,12387.000000,-275.000000,1064.000000,57.000000,-319.000000,337.000000
-1818.000000,-12375.000000,-5742.000000,13443.000000,-192.000000,636.000000,32.000000,-308.000000,336.000000
-2658.000000,-15051.000000,-4661.000000,14621.000000,-180.000000,-175.000000,37.000000,-313.000000,345.000000
-3291.000000,-17741.000000,-3710.000000,15787.000000,-162.000000,-1115.000000,37.000000,-321.000000,339.000000
-3748.000000,-20212.000000,-2381.000000,16753.000000,-187.000000,-1980.000000,30.000000,-312.000000,324.000000
-4084.000000,-22715.000000,-1198.000000,18010.000000,-382.000000,-2957.000000,37.000000,-315.000000,333.000000
-4353.000000,-25284.000000,291.000000,19194.000000,-741.000000,-3594.000000,26.000000,-316.000000,330.000000
-4617.000000,-27610.000000,2114.000000,19844.000000,-1258.000000,-3884.000000,32.000000,-318.000000,330.000000
-4880.000000,-29324.000000,3843.000000,19539.000000,-1840.000000,-3992.000000,51.000000,-325.000000,325.000000
-5186.000000,-30152.000000,5634.000000,17857.000000,-2597.000000,-3698.000000,68.000000,-320.000000,328.000000
-5634.000000,-29997.000000,7213.000000,15192.000000,-3789.000000,-3173.000000,75.000000,-329.000000,325.000000
-6302.000000,-28969.000000,8622.000000,12354.000000,-4980.000000,-2843.000000,103.000000,-319.000000,321.000000
-7291.000000,-26968.000000,9642.000000,10269.000000,-5848.000000,-3107.000000,121.000000,-323.000000,335.000000
-8329.000000,-24948.000000,10279.000000,8383.000000,-6606.000000,-4159.000000,141.000000,-321.000000,355.000000
-9293.000000,-23046.000000,11031.000000,6476.000000,-7378.000000,-5669.000000,164.000000,-322.000000,380.000000
-10052.000000,-21397.000000,11898.000000,4698.000000,-7836.000000,-7501.000000,185.000000,-323.000000,395.000000
-10526.000000,-20171.000000,12353.000000,3261.000000,-7925.000000,-9343.000000,193.000000,-327.000000,409.000000
-10759.000000,-19257.000000,12844.000000,1919.000000,-8017.000000,-10983.000000,215.000000,-311.000000,437.000000
-10799.000000,-18390.000000,13359.000000,171.000000,-8183.000000,-12505.000000,220.000000,-294.000000,462.000000
-10674.000000,-17392.000000,14010.000000,-2181.000000,-8162.000000,-13666.000000,221.000000,-287.000000,495.000000
-10455.000000,-16319.000000,13872.000000,-4739.000000,-8007.000000,-14333.000000,239.000000,-261.000000,511.000000
-10221.000000,-15377.000000,14006.000000,-6904.000000,-7712.000000,-14671.000000,237.000000,-245.000000,547.000000
-10020.000000,-14740.000000,13350.000000,-8439.000000,-7272.000000,-14902.000000,243.000000,-229.000000,561.000000
-9898.000000,-14389.000000,12882.000000,-9315.000000,-6845.000000,-15209.000000,234.000000,-210.000000,576.000000
-9835.000000,-14360.000000,12497.000000,-9493.000000,-6484.000000,-15871.000000,234.000000,-186.000000,602.000000
-9783.000000,-14565.000000,11582.000000,-9128.000000,-6375.000000,-16977.000000,233.000000,-175.000000,613.000000
-9681.000000,-14785.000000,11096.000000,-8548.000000,-6396.000000,-18400.000000,220.000000,-150.000000,626.000000
-9378.000000,-14906.000000,10505.000000,-8006.000000,-6342.000000,-20309.000000,203.000000,-131.000000,635.000000
-8714.000000,-14814.000000,10390.000000,-8108.000000,-6105.000000,-22902.000000,191.000000,-113.000000,641.000000
-7675.000000,-14463.000000,9791.000000,-8402.000000,-5293.000000,-24983.000000,178.000000,-98.000000,650.000000
-6359.000000,-14137.000000,9236.000000,-8415.000000,-4283.000000,-26735.000000,158.000000,-78.000000,658.000000
-4839.000000,-14026.000000,9172.000000,-7816.000000,-3463.000000,-28046.000000,137.000000,-73.000000,657.000000
-3203.000000,-14164.000000,8465.000000,-6625.000000,-3268.000000,-29039.000000,120.000000,-52.000000,660.000000
-1524.000000,-14448.000000,8604.000000,-5338.000000,-3612.000000,-29696.000000,103.000000,-47.000000,653.000000
282.000000,-14926.000000,8593.000000,-4306.000000,-4292.000000,-29974.000000,79.000000,-43.000000,645.000000
1834.000000,-15517.000000,8514.000000,-3778.000000,-5086.000000,-29896.000000,58.000000,-40.000000,640.000000
3230.000000,-16232.000000,8470.000000,-3686.000000,-5983.000000,-29379.000000,54.000000,-40.000000,642.000000
4401.000000,-16972.000000,8543.000000,-4037.000000,-6844.000000,-28389.000000,28.000000,-56.000000,632.000000
5356.000000,-17359.000000,8211.000000,-4494.000000,-7582.000000,-27200.000000,-2.000000,-58.000000,620.000000
6174.000000,-16826.000000,8271.000000,-3825.000000,-8060.000000,-26341.000000,-16.000000,-70.000000,606.000000
7071.000000,-15454.000000,8697.000000,-3978.000000,-7942.000000,-26382.000000,-40.000000,-80.000000,582.000000
8300.000000,-13432.000000,8273.000000,-5286.000000,-7530.000000,-27176.000000,-78.000000,-116.000000,532.000000
9962.000000,-11087.000000,8124.000000,-6620.000000,-6982.000000,-27924.000000,-78.000000,-116.000000,532.000000
12006.000000,-8756.000000,7309.000000,-7850.000000,-6720.000000,-27765.000000,-78.000000,-116.000000,532.000000
14154.000000,-6815.000000,6366.000000,-8363.000000,-7018.000000,-25769.000000,-78.000000,-116.000000,532.000000
15968.000000,-5433.000000,5060.000000,-7446.000000,-7522.000000,-22057.000000,-95.000000,-139.000000,523.000000
17134.000000,-4804.000000,4094.000000,-5204.000000,-7868.000000,-17478.000000,-98.000000,-152.000000,508.000000
17609.000000,-4933.000000,2838.000000,-2762.000000,-8624.000000,-12849.000000,-105.000000,-167.000000,495.000000
17460.000000,-5322.000000,2307.000000,-149.000000,-10172.000000,-8294.000000,-99.000000,-177.000000,479.000000
16884.000000,-5640.000000,2786.000000,2863.000000,-10888.000000,-4361.000000,-105.000000,-191.000000,471.000000
16070.000000,-5628.000000,3299.000000,5004.000000,-10072.000000,-2036.000000,-97.000000,-191.000000,459.000000
15203.000000,-5302.000000,4017.000000,6279.000000,-8405.000000,-1850.000000,-109.000000,-201.000000,441.000000
14510.000000,-4719.000000,5068.000000,6868.000000,-6709.000000,-3246.000000,-111.000000,-191.000000,419.000000
14181.000000,-4050.000000,6123.000000,6797.000000,-5472.000000,-5701.000000,-116.000000,-204.000000,396.000000
14384.000000,-3573.000000,6822.000000,5966.000000,-4711.000000,-8645.000000,-113.000000,-211.000000,391.000000
15177.000000,-3558.000000,7302.000000,4306.000000,-4654.000000,-11074.000000,-103.000000,-221.000000,375.000000
16347.000000,-4068.000000,7630.000000,1918.000000,-5419.000000,-11568.000000,-101.000000,-217.000000,367.000000
17362.000000,-4647.000000,7306.000000,-784.000000,-6495.000000,-9045.000000,-100.000000,-226.000000,354.000000
17650.000000,-4992.000000,7158.000000,-2574.000000,-7242.000000,-3945.000000,-94.000000,-220.000000,338.000000
17122.000000,-5088.000000,6497.000000,-3222.000000,-7625.000000,1203.000000,-86.000000,-232.000000,312.000000
16164.000000,-4816.000000,6189.000000,-2970.000000,-7756.000000,5122.000000,-77.000000,-219.000000,297.000000
14961.000000,-3747.000000,6181.000000,-2259.000000,-7193.000000,8390.000000,-75.000000,-219.000000,277.000000
13580.000000,-2090.000000,6484.000000,-1454.000000,-6030.000000,10864.000000,-66.000000,-200.000000,256.000000
12163.000000,-203.000000,6712.000000,-922.000000,-4917.000000,12262.000000,-63.000000,-191.000000,241.000000
10810.000000,1634.000000,7006.000000,-812.000000,-4095.000000,12966.000000,-53.000000,-187.000000,221.000000
9539.000000,3272.000000,6932.000000,-1105.000000,-3275.000000,13413.000000,-53.000000,-175.000000,221.000000
8337.000000,4747.000000,7055.000000,-1746.000000,-2387.000000,13655.000000,-44.000000,-164.000000,212.000000
7217.000000,6048.000000,6848.000000,-2380.000000,-1514.000000,13701.000000,-42.000000,-168.000000,210.000000
6173.000000,7112.000000,6260.000000,-2792.000000,-852.000000,13402.000000,-42.000000,-158.000000,210.000000
5216.000000,7864.000000,5738.000000,-2820.000000,-463.000000,12720.000000,-45.000000,-149.000000,205.000000
4344.000000,8342.000000,5215.000000,-2708.000000,-295.000000,12048.000000,-55.000000,-151.000000,205.000000
