0.743566,4.158323,0.093745,1.583132,7.637834,-6.798367,3.076219,-36.182193,78.370336,0.522811,0.819935,-0.210392,0.100552
0.262059,4.115712,0.180032,1.723243,7.345637,-4.499113,6.298924,-37.647059,79.542229,0.533021,0.823429,-0.182556,0.067279
-0.582709,4.322376,0.278571,0.602357,8.109660,-5.922974,13.037308,-38.525978,82.178988,0.522811,0.839156,-0.148393,0.021588
-0.776057,3.870165,0.230101,-0.566431,8.338388,-7.340847,17.578393,-37.207599,83.204395,0.506308,0.854137,-0.114567,-0.031261
0.057525,4.428372,0.044209,-0.286209,8.301264,-10.043668,24.463264,-37.061112,83.643854,0.501265,0.858310,-0.078545,-0.076598
1.013082,5.974094,0.808015,-0.543678,8.001882,-6.653466,28.564889,-37.061112,80.421149,0.540786,0.827569,-0.060662,-0.137840
0.780318,6.104591,1.420019,-0.413147,7.556402,-3.848855,35.303273,-38.233005,73.096818,0.598186,0.762158,-0.063999,-0.239150
0.563001,6.443883,1.672491,-4.847593,7.163613,-2.173513,40.283818,-37.061112,63.135729,0.636777,0.683588,-0.073537,-0.349019
0.251406,6.619654,1.304436,-5.417617,6.994761,0.706542,40.283818,-33.545434,52.002747,0.670531,0.587197,-0.140043,-0.431249
-0.350477,4.743695,0.168314,-3.551868,5.975665,0.952035,35.303273,-32.080568,42.041657,0.675340,0.495878,-0.245249,-0.487724
-0.927327,5.836140,0.218915,-3.191412,5.788851,2.808203,28.857862,-32.666514,37.647059,0.675140,0.430968,-0.345718,-0.488807
-1.636804,5.228930,-0.513465,-1.210701,6.142121,-1.035862,21.240558,-34.424353,34.131380,0.622808,0.377044,-0.484992,-0.484490
-1.511101,4.183357,-0.223709,2.372303,7.189958,-3.297992,10.254063,-36.035706,35.156786,0.568623,0.321705,-0.592522,-0.471267
-1.012017,2.741500,0.094277,5.334987,8.545560,-6.504972,3.515679,-40.137331,38.965438,0.490626,0.283382,-0.654683,-0.500370
