0.050601,-0.002663,0.238623,1.393923,-1.542416,7.925241,-5.273518,-0.878920,-30.176242,0.665119,0.000136,-0.127735,0.735732
0.051666,-0.002663,0.238623,1.393923,-1.536428,7.934821,-6.445411,-0.878920,-30.762188,0.657216,0.001527,-0.127678,0.742808
0.050601,-0.002663,0.238090,1.395120,-1.536428,7.927636,-6.298924,-1.025406,-31.494621,0.661773,0.000723,-0.127722,0.738744
0.051666,-0.003196,0.238090,1.393923,-1.535231,7.930031,-5.859464,-0.292973,-31.055161,0.663333,0.000429,-0.127710,0.737346
0.050601,-0.002131,0.238090,1.397515,-1.538824,7.934821,-6.591897,-0.439460,-29.736782,0.661312,0.000729,-0.127729,0.739156
0.051666,-0.002131,0.237558,1.390330,-1.541219,7.938413,-6.591897,-1.025406,-31.494621,0.672729,-0.001289,-0.127701,0.728784
0.051133,-0.002131,0.238090,1.393923,-1.538824,7.930031,-6.298924,-1.025406,-30.615702,0.680286,-0.002586,-0.127740,0.721725
0.051666,-0.002131,0.238623,1.393923,-1.542416,7.928833,-6.005951,-1.025406,-30.615702,0.688017,-0.003966,-0.127719,0.714356
0.051666,-0.002131,0.238090,1.393923,-1.537626,7.932426,-4.687572,-0.292973,-31.055161,0.693735,-0.004979,-0.127683,0.708804
0.051133,-0.002663,0.237558,1.395120,-1.542416,7.939611,-5.712978,0.146487,-31.494621,0.681962,-0.002889,-0.127792,0.720131
0.051133,-0.002131,0.238090,1.395120,-1.546009,7.932426,-5.273518,-1.464866,-31.348135,0.680984,-0.002717,-0.127803,0.721054
0.052199,-0.002131,0.238623,1.396318,-1.543614,7.933623,-6.152438,-0.585946,-30.469215,0.674303,-0.001506,-0.127796,0.727311
0.051133,-0.002131,0.238623,1.393923,-1.536428,7.924043,-4.834058,-0.439460,-29.736782,0.679938,-0.002505,-0.127779,0.722046
0.051133,-0.001598,0.238090,1.395120,-1.546009,7.925241,-6.152438,-2.343786,-31.641108,0.670119,-0.000792,-0.127823,0.731164
0.051133,-0.002663,0.238090,1.393923,-1.541219,7.936018,-6.591897,-1.611353,-30.322728,0.670121,-0.000753,-0.127785,0.731169
0.051133,-0.002131,0.238623,1.395120,-1.538824,7.931228,-5.859464,-0.292973,-31.348135,0.678841,-0.002272,-0.127780,0.723078
0.051666,-0.002131,0.238090,1.396318,-1.543614,7.937216,-4.834058,-0.146487,-29.736782,0.679405,-0.002373,-0.127795,0.722545
0.051666,-0.002131,0.238623,1.397515,-1.541219,7.928833,-5.859464,-1.171893,-30.469215,0.669130,-0.000558,-0.127820,0.732070
0.051666,-0.002131,0.238090,1.393923,-1.538824,7.933623,-6.445411,-0.878920,-30.176242,0.669035,-0.000561,-0.127803,0.732160
0.051133,-0.002131,0.238623,1.397515,-1.544811,7.926438,-6.152438,-0.878920,-31.348135,0.677587,-0.002063,-0.127835,0.724244
0.050601,-0.002131,0.238623,1.390330,-1.542416,7.925241,-5.566491,-1.757839,-31.055161,0.681248,-0.002701,-0.127770,0.720812
0.050601,-0.002131,0.238623,1.403503,-1.537626,7.931228,-5.859464,-1.464866,-30.469215,0.678663,-0.002166,-0.127793,0.723244
0.051666,-0.002663,0.238090,1.396318,-1.542416,7.937216,-6.152438,-0.292973,-30.469215,0.680444,-0.002556,-0.127722,0.721579
0.051133,-0.001598,0.239156,1.392725,-1.548404,7.944401,-4.980545,-1.171893,-31.055161,0.687895,-0.003893,-0.127678,0.714481
0.051666,-0.002663,0.239156,1.398713,-1.537626,7.924043,-5.859464,-0.292973,-30.469215,0.679630,-0.002320,-0.127733,0.722345
0.051133,-0.002663,0.238623,1.395120,-1.534033,7.937216,-5.712978,-0.439460,-30.322728,0.682761,-0.002928,-0.127683,0.719393
0.050601,-0.002131,0.238090,1.387935,-1.538824,7.934821,-5.712978,0.439460,-31.201648,0.684717,-0.003311,-0.127718,0.717524
0.050601,-0.002131,0.238623,1.403503,-1.538824,7.939611,-5.273518,-0.878920,-31.055161,0.685193,-0.003313,-0.127803,0.717054
0.052199,-0.002131,0.238090,1.393923,-1.537626,7.931228,-5.127031,-1.318379,-30.908675,0.679818,-0.002416,-0.127784,0.722159
0.050068,-0.002663,0.238623,1.397515,-1.536428,7.936018,-5.712978,-0.439460,-30.322728,0.671806,-0.001015,-0.127864,0.729607
0.050601,-0.002131,0.238623,1.396318,-1.540021,7.936018,-5.712978,-0.732433,-30.322728,0.671250,-0.000941,-0.127872,0.730118
0.051133,-0.002131,0.238090,1.395120,-1.536428,7.926438,-6.738384,-0.292973,-31.055161,0.670322,-0.000768,-0.127888,0.730967
0.051133,-0.002131,0.238090,1.401108,-1.542416,7.934821,-5.273518,-1.757839,-30.762188,0.681848,-0.002815,-0.127894,0.720221
0.050601,-0.001598,0.238623,1.395120,-1.543614,7.933623,-6.445411,-0.585946,-30.176242,0.676560,-0.001917,-0.127875,0.725197
0.051133,-0.002131,0.238623,1.402305,-1.544811,7.937216,-4.687572,-1.171893,-30.469215,0.687243,-0.003765,-0.127842,0.715080
0.051666,-0.002663,0.237558,1.391528,-1.542416,7.936018,-5.566491,-0.292973,-30.176242,0.676311,-0.001854,-0.127824,0.725439
0.052199,-0.002663,0.238090,1.396318,-1.546009,7.933623,-6.884871,0.146487,-31.201648,0.675101,-0.001605,-0.127876,0.726556
0.051133,-0.002663,0.238090,1.399910,-1.544811,7.930031,-4.980545,-0.292973,-30.469215,0.690427,-0.004321,-0.127803,0.712010
0.051666,-0.002131,0.237558,1.395120,-1.540021,7.937216,-5.420005,-0.732433,-29.736782,0.683241,-0.003059,-0.127768,0.718921
0.051666,-0.002131,0.238090,1.393923,-1.547206,7.931228,-5.273518,-0.292973,-30.176242,0.682442,-0.002923,-0.127809,0.719673
0.051133,-0.002131,0.238090,1.395120,-1.546009,7.931228,-5.566491,-0.585946,-29.883268,0.678327,-0.002142,-0.127814,0.723555
0.051133,-0.003196,0.238623,1.401108,-1.538824,7.934821,-5.127031,-0.732433,-30.029755,0.678140,-0.002060,-0.127792,0.723734
0.051133,-0.003196,0.238623,1.395120,-1.537626,7.932426,-5.420005,0.146487,-30.615702,0.671451,-0.000952,-0.127758,0.729953
0.051133,-0.002663,0.238623,1.391528,-1.544811,7.930031,-6.005951,-0.146487,-30.029755,0.665931,-0.000016,-0.127764,0.734991
0.051133,-0.003196,0.238623,1.396318,-1.535231,7.932426,-5.859464,-0.292973,-31.055161,0.669588,-0.000594,-0.127755,0.731662
0.052199,-0.003196,0.239688,1.392725,-1.546009,7.938413,-5.859464,-0.292973,-30.176242,0.668818,-0.000509,-0.127762,0.732365
0.051666,-0.002663,0.238623,1.393923,-1.542416,7.944401,-6.005951,-0.732433,-31.201648,0.670315,-0.000731,-0.127769,0.730994
0.051133,-0.002131,0.238090,1.395120,-1.544811,7.938413,-5.420005,-1.025406,-30.322728,0.670864,-0.000800,-0.127810,0.730483
0.051133,-0.002131,0.238623,1.397515,-1.536428,7.924043,-6.591897,-0.146487,-30.322728,0.665704,0.000148,-0.127816,0.735188
0.051666,-0.003196,0.237558,1.396318,-1.538824,7.932426,-5.712978,-0.439460,-29.443809,0.676866,-0.001833,-0.127797,0.724925
0.051666,-0.002131,0.238623,1.399910,-1.544811,7.937216,-5.712978,-1.318379,-30.615702,0.679782,-0.002385,-0.127790,0.722191
0.051666,-0.002131,0.238623,1.398713,-1.536428,7.934821,-5.566491,1.171893,-31.055161,0.679680,-0.002380,-0.127752,0.722294
0.050601,-0.002663,0.238623,1.393923,-1.541219,7.932426,-5.566491,-0.878920,-29.883268,0.677426,-0.002040,-0.127773,0.724405
0.051666,-0.002131,0.238090,1.393923,-1.544811,7.937216,-5.712978,-1.025406,-30.322728,0.676920,-0.001931,-0.127768,0.724880
0.051133,-0.002131,0.238623,1.397515,-1.538824,7.933623,-5.712978,-0.146487,-30.615702,0.677019,-0.001912,-0.127783,0.724785
0.051133,-0.002131,0.238623,1.402305,-1.535231,7.938413,-5.566491,0.000000,-30.762188,0.677052,-0.001940,-0.127784,0.724753
0.051133,-0.002131,0.238090,1.396318,-1.540021,7.940808,-5.566491,-0.585946,-29.883268,0.674647,-0.001612,-0.127781,0.726994
0.051133,-0.001598,0.237558,1.396318,-1.543614,7.938413,-6.298924,-0.439460,-30.322728,0.673722,-0.001470,-0.127804,0.727848
0.051133,-0.002131,0.238090,1.392725,-1.548404,7.936018,-5.420005,-0.439460,-29.736782,0.681795,-0.002890,-0.127782,0.720291
0.051133,-0.002663,0.238623,1.393923,-1.538824,7.930031,-4.834058,0.146487,-31.201648,0.680812,-0.002651,-0.127778,0.721222
0.051133,-0.002131,0.238623,1.397515,-1.543614,7.930031,-6.005951,-0.439460,-30.615702,0.666870,-0.000210,-0.127821,0.734130
0.051133,-0.002663,0.238090,1.397515,-1.542416,7.926438,-5.566491,0.000000,-30.176242,0.668601,-0.000518,-0.127779,0.732561
0.051133,-0.002131,0.238090,1.391528,-1.540021,7.944401,-5.420005,-0.732433,-29.736782,0.665964,-0.000094,-0.127717,0.734970
0.051666,-0.002131,0.238623,1.395120,-1.537626,7.931228,-6.152438,-0.292973,-30.469215,0.661277,0.000748,-0.127784,0.739177
0.051133,-0.001598,0.238090,1.396318,-1.546009,7.943203,-6.298924,-1.904326,-30.908675,0.664519,0.000158,-0.127817,0.736259
0.050601,-0.002131,0.238623,1.402305,-1.542416,7.942006,-6.152438,0.292973,-31.055161,0.666776,-0.000205,-0.127821,0.734214
0.051133,-0.002131,0.237558,1.396318,-1.542416,7.943203,-5.712978,-1.025406,-29.736782,0.670610,-0.000923,-0.127764,0.730724
0.051133,-0.002131,0.238623,1.396318,-1.542416,7.938413,-4.980545,-0.585946,-30.762188,0.670830,-0.000974,-0.127772,0.730521
0.050601,-0.002663,0.238623,1.403503,-1.540021,7.926438,-6.738384,-0.585946,-31.348135,0.658678,0.001126,-0.127766,0.741497
0.051666,-0.002131,0.239156,1.392725,-1.549601,7.938413,-5.420005,-0.439460,-30.322728,0.666513,-0.000343,-0.127648,0.734484
0.051133,-0.001598,0.238623,1.393923,-1.541219,7.932426,-5.859464,0.292973,-29.590295,0.660802,0.000685,-0.127609,0.739632
0.050601,-0.002131,0.238623,1.390330,-1.543614,7.930031,-5.420005,-1.318379,-30.322728,0.663539,0.000206,-0.127597,0.737181
0.051666,-0.002131,0.239156,1.391528,-1.544811,7.932426,-5.859464,-1.171893,-31.641108,0.656959,0.001381,-0.127565,0.743055
0.051133,-0.002663,0.238090,1.389133,-1.537626,7.942006,-6.738384,0.000000,-30.176242,0.651495,0.002345,-0.127531,0.747853
0.050601,-0.003196,0.238623,1.390330,-1.542416,7.945599,-7.031357,-0.292973,-30.176242,0.663057,0.000372,-0.127615,0.737611
0.051133,-0.002131,0.238623,1.391528,-1.543614,7.931228,-6.298924,-1.025406,-31.201648,0.679850,-0.002526,-0.127610,0.722159
0.051133,-0.002131,0.238090,1.390330,-1.535231,7.931228,-5.859464,-0.878920,-31.348135,0.686079,-0.003587,-0.127576,0.716245
0.051133,-0.002131,0.239156,1.395120,-1.532836,7.930031,-4.980545,-0.878920,-30.762188,0.687873,-0.003900,-0.127626,0.714512
