6.000000,3.000000,-9.000000,-677.000000,7021.000000,-1706.000000,-129.000000,-323.000000,351.000000
-6.000000,2.000000,-9.000000,-671.000000,7030.000000,-1766.000000,-124.000000,-316.000000,356.000000
-7.000000,1.000000,-9.000000,-671.000000,7023.000000,-1705.000000,-129.000000,-327.000000,345.000000
26.000000,1.000000,-9.000000,-671.000000,7033.000000,-1800.000000,-134.000000,-324.000000,354.000000
-30.000000,2.000000,-12.000000,-687.000000,7016.000000,-1614.000000,-131.000000,-321.000000,353.000000
10.000000,-1.000000,-8.000000,-649.000000,7043.000000,-1904.000000,-128.000000,-328.000000,354.000000
3.000000,1.000000,-10.000000,-690.000000,7017.000000,-1604.000000,-130.000000,-318.000000,354.000000
-7.000000,2.000000,-10.000000,-669.000000,7033.000000,-1793.000000,-132.000000,-316.000000,352.000000
-3.000000,2.000000,-11.000000,-669.000000,7035.000000,-1786.000000,-126.000000,-320.000000,354.000000
10.000000,1.000000,-9.000000,-684.000000,7024.000000,-1651.000000,-125.000000,-329.000000,357.000000
-9.000000,4.000000,-11.000000,-666.000000,7033.000000,-1826.000000,-127.000000,-323.000000,359.000000
10.000000,2.000000,-8.000000,-681.000000,7022.000000,-1696.000000,-130.000000,-324.000000,350.000000
2.000000,2.000000,-10.000000,-668.000000,7026.000000,-1745.000000,-131.000000,-315.000000,357.000000
12.000000,4.000000,-9.000000,-677.000000,7023.000000,-1729.000000,-131.000000,-327.000000,355.000000
-9.000000,1.000000,-11.000000,-670.000000,7032.000000,-1762.000000,-127.000000,-323.000000,355.000000
10.000000,2.000000,-8.000000,-681.000000,7027.000000,-1694.000000,-131.000000,-321.000000,357.000000
-14.000000,3.000000,-10.000000,-674.000000,7028.000000,-1793.000000,-127.000000,-321.000000,351.000000
-5.000000,2.000000,-9.000000,-675.000000,7023.000000,-1694.000000,-125.000000,-327.000000,347.000000
8.000000,1.000000,-9.000000,-668.000000,7021.000000,-1752.000000,-123.000000,-329.000000,351.000000
-5.000000,2.000000,-10.000000,-684.000000,7024.000000,-1699.000000,-127.000000,-323.000000,351.000000
-8.000000,4.000000,-11.000000,-667.000000,7029.000000,-1756.000000,-123.000000,-323.000000,361.000000
2.000000,1.000000,-10.000000,-675.000000,7028.000000,-1760.000000,-129.000000,-325.000000,355.000000
-1.000000,2.000000,-10.000000,-677.000000,7018.000000,-1684.000000,-128.000000,-328.000000,360.000000
1.000000,2.000000,-10.000000,-672.000000,7033.000000,-1784.000000,-129.000000,-323.000000,361.000000
-13.000000,2.000000,-11.000000,-676.000000,7026.000000,-1733.000000,-132.000000,-322.000000,354.000000
40.000000,1.000000,-7.000000,-671.000000,7031.000000,-1789.000000,-129.000000,-323.000000,353.000000
-12.000000,3.000000,-11.000000,-680.000000,7020.000000,-1664.000000,-133.000000,-327.000000,351.000000
15.000000,2.000000,-8.000000,-662.000000,7031.000000,-1787.000000,-120.000000,-322.000000,350.000000
11.000000,1.000000,-10.000000,-687.000000,7021.000000,-1651.000000,-127.000000,-321.000000,353.000000
-18.000000,1.000000,-11.000000,-665.000000,7039.000000,-1843.000000,-131.000000,-323.000000,355.000000
16.000000,1.000000,-9.000000,-695.000000,7018.000000,-1599.000000,-128.000000,-326.000000,352.000000
-22.000000,3.000000,-12.000000,-654.000000,7045.000000,-1899.000000,-130.000000,-314.000000,354.000000
12.000000,2.000000,-9.000000,-693.000000,7023.000000,-1608.000000,-132.000000,-320.000000,350.000000
-7.000000,1.000000,-11.000000,-664.000000,7032.000000,-1795.000000,-128.000000,-324.000000,350.000000
6.000000,3.000000,-11.000000,-675.000000,7026.000000,-1730.000000,-124.000000,-322.000000,352.000000
7.000000,0.000000,-11.000000,-684.000000,7017.000000,-1672.000000,-130.000000,-326.000000,358.000000
-13.000000,0.000000,-12.000000,-665.000000,7036.000000,-1844.000000,-127.000000,-323.000000,355.000000
20.000000,1.000000,-9.000000,-689.000000,7016.000000,-1636.000000,-129.000000,-319.000000,361.000000
-25.000000,3.000000,-12.000000,-673.000000,7029.000000,-1773.000000,-120.000000,-320.000000,350.000000
24.000000,0.000000,-6.000000,-666.000000,7034.000000,-1756.000000,-131.000000,-321.000000,355.000000
-2.000000,0.000000,-9.000000,-673.000000,7024.000000,-1719.000000,-130.000000,-318.000000,358.000000
-3.000000,2.000000,-10.000000,-676.000000,7028.000000,-1749.000000,-126.000000,-316.000000,358.000000
-2.000000,2.000000,-11.000000,-670.000000,7026.000000,-1736.000000,-130.000000,-326.000000,352.000000
2.000000,-1.000000,-9.000000,-675.000000,7024.000000,-1731.000000,-135.000000,-323.000000,353.000000
12.000000,1.000000,-9.000000,-674.000000,7029.000000,-1707.000000,-132.000000,-326.000000,354.000000
-22.000000,2.000000,-12.000000,-674.000000,7035.000000,-1779.000000,-129.000000,-319.000000,357.000000
19.000000,0.000000,-9.000000,-680.000000,7026.000000,-1736.000000,-131.000000,-333.000000,351.000000
4.000000,3.000000,-9.000000,-684.000000,7021.000000,-1689.000000,-126.000000,-322.000000,352.000000
-17.000000,1.000000,-12.000000,-665.000000,7030.000000,-1795.000000,-131.000000,-323.000000,353.000000
28.000000,1.000000,-7.000000,-688.000000,7025.000000,-1701.000000,-125.000000,-319.000000,349.000000
-16.000000,3.000000,-10.000000,-676.000000,7028.000000,-1743.000000,-126.000000,-318.000000,352.000000
8.000000,2.000000,-9.000000,-667.000000,7028.000000,-1726.000000,-123.000000,-325.000000,359.000000
-9.000000,1.000000,-12.000000,-675.000000,7032.000000,-1776.000000,-129.000000,-319.000000,353.000000
16.000000,2.000000,-9.000000,-674.000000,7027.000000,-1704.000000,-131.000000,-329.000000,343.000000
-26.000000,4.000000,-13.000000,-681.000000,7025.000000,-1740.000000,-129.000000,-323.000000,355.000000
37.000000,3.000000,-7.000000,-669.000000,7035.000000,-1795.000000,-131.000000,-331.000000,349.000000
-2.000000,1.000000,-10.000000,-688.000000,7019.000000,-1627.000000,-119.000000,-313.000000,349.000000
-12.000000,3.000000,-10.000000,-671.000000,7032.000000,-1776.000000,-123.000000,-325.000000,349.000000
-2.000000,2.000000,-11.000000,-672.000000,7032.000000,-1779.000000,-137.000000,-327.000000,361.000000
19.000000,2.000000,-7.000000,-682.000000,7021.000000,-1691.000000,-126.000000,-316.000000,350.000000
-17.000000,2.000000,-12.000000,-668.000000,7032.000000,-1807.000000,-128.000000,-326.000000,352.000000
28.000000,-1.000000,-6.000000,-679.000000,7022.000000,-1689.000000,-125.000000,-319.000000,351.000000
11.000000,-3.000000,-9.000000,-672.000000,7029.000000,-1729.000000,-127.000000,-317.000000,359.000000
-29.000000,1.000000,-13.000000,-685.000000,7024.000000,-1713.000000,-127.000000,-323.000000,349.000000
3.000000,4.000000,-9.000000,-660.000000,7036.000000,-1808.000000,-125.000000,-331.000000,357.000000
8.000000,1.000000,-8.000000,-693.000000,7015.000000,-1651.000000,-131.000000,-319.000000,349.000000
-13.000000,1.000000,-10.000000,-657.000000,7030.000000,-1830.000000,-124.000000,-322.000000,360.000000
23.000000,3.000000,-7.000000,-688.000000,7026.000000,-1694.000000,-131.000000,-323.000000,355.000000
-24.000000,-1.000000,-11.000000,-671.000000,7027.000000,-1692.000000,-129.000000,-321.000000,355.000000
19.000000,0.000000,-9.000000,-664.000000,7033.000000,-1827.000000,-132.000000,-320.000000,352.000000
-8.000000,4.000000,-11.000000,-691.000000,7019.000000,-1650.000000,-128.000000,-326.000000,356.000000
-6.000000,1.000000,-10.000000,-673.000000,7025.000000,-1751.000000,-131.000000,-321.000000,349.000000
-1.000000,0.000000,-10.000000,-665.000000,7027.000000,-1745.000000,-126.000000,-324.000000,350.000000
16.000000,2.000000,-8.000000,-672.000000,7023.000000,-1696.000000,-125.000000,-325.000000,353.000000
-24.000000,4.000000,-11.000000,-666.000000,7030.000000,-1743.000000,-129.000000,-319.000000,357.000000
5.000000,1.000000,-9.000000,-676.000000,7023.000000,-1749.000000,-128.000000,-328.000000,360.000000
-12.000000,2.000000,-10.000000,-673.000000,7019.000000,-1691.000000,-133.000000,-321.000000,351.000000
-45.000000,3.000000,-14.000000,-674.000000,7031.000000,-1778.000000,-126.000000,-322.000000,356.000000
30.000000,-4.000000,-6.000000,-672.000000,7036.000000,-1730.000000,-130.000000,-334.000000,350.000000
-20.000000,-14.000000,-11.000000,-666.000000,7037.000000,-1795.000000,-124.000000,-324.000000,344.000000
5.000000,1.000000,-8.000000,-684.000000,7024.000000,-1709.000000,-129.000000,-321.000000,347.000000
9.000000,3.000000,-9.000000,-671.000000,7022.000000,-1724.000000,-125.000000,-319.000000,347.000000
-20.000000,11.000000,-11.000000,-663.000000,7026.000000,-1799.000000,-131.000000,-317.000000,343.000000
-1.000000,54.000000,-9.000000,-675.000000,7021.000000,-1728.000000,-127.000000,-319.000000,353.000000
12.000000,3.000000,-10.000000,-668.000000,7026.000000,-1765.000000,-134.000000,-320.000000,358.000000
-4.000000,2.000000,-11.000000,-679.000000,7024.000000,-1710.000000,-123.000000,-321.000000,359.000000
-2.000000,2.000000,-11.000000,-669.000000,7030.000000,-1785.000000,-125.000000,-329.000000,359.000000
11.000000,3.000000,-10.000000,-688.000000,7021.000000,-1663.000000,-123.000000,-331.000000,353.000000
-6.000000,3.000000,-11.000000,-659.000000,7034.000000,-1825.000000,-132.000000,-314.000000,350.000000
2.000000,1.000000,-10.000000,-687.000000,7029.000000,-1715.000000,-129.000000,-327.000000,353.000000
10.000000,1.000000,-10.000000,-667.000000,7032.000000,-1764.000000,-128.000000,-318.000000,352.000000
-5.000000,1.000000,-10.000000,-691.000000,7023.000000,-1683.000000,-135.000000,-327.000000,353.000000
-17.000000,-8.000000,-11.000000,-649.000000,7033.000000,-1852.000000,-131.000000,-327.000000,347.000000
