-0.099794,-0.000723,1.150157,-0.212240,-0.058002,1.086044
-0.078714,-0.002202,1.145413,-0.186661,-0.057850,1.082277
-0.057340,-0.003573,1.145120,-0.160699,-0.057310,1.080433
-0.034076,-0.005166,1.131519,-0.131679,-0.057318,1.072570
-0.014715,-0.006089,1.123206,-0.105096,-0.055670,1.068121
-0.002748,-0.005701,1.123874,-0.089484,-0.053838,1.068639
-0.000995,-0.002657,1.112358,-0.083166,-0.050126,1.061770
-0.002906,-0.003240,1.107673,-0.086577,-0.052198,1.058515
-0.006442,-0.004871,1.102768,-0.086899,-0.053273,1.054456
-0.013986,-0.006353,1.088532,-0.097169,-0.058082,1.045505
-0.028955,-0.005910,1.091548,-0.113315,-0.058230,1.052548
-0.045513,-0.004919,1.104652,-0.129683,-0.056281,1.063690
-0.064076,-0.003198,1.128469,-0.151842,-0.054859,1.079149
-0.086322,-0.001776,1.128320,-0.176793,-0.055247,1.075009
-0.108681,0.000185,1.143042,-0.205193,-0.054308,1.086075
-0.127139,0.001358,1.136280,-0.226356,-0.054678,1.079339
-0.140730,0.001967,1.140951,-0.246711,-0.056357,1.078967
-0.142573,0.002185,1.145753,-0.252596,-0.056818,1.079336
-0.128812,0.001858,1.136718,-0.238033,-0.056411,1.074340
-0.106271,0.000190,1.115709,-0.213852,-0.058109,1.063569
-0.079286,-0.002405,1.110349,-0.182626,-0.058139,1.062169
-0.050038,-0.004169,1.106830,-0.148008,-0.056925,1.062973
-0.024798,-0.005376,1.099813,-0.115095,-0.055028,1.061305
-0.007292,-0.004844,1.098564,-0.092199,-0.052792,1.061296
-0.001123,-0.003504,1.091096,-0.083198,-0.051180,1.057326
-0.001337,-0.002544,1.091603,-0.082405,-0.049999,1.057148
-0.004349,-0.004195,1.081511,-0.085575,-0.052887,1.051961
-0.008037,-0.005236,1.088955,-0.091629,-0.055417,1.054733
-0.019048,-0.005838,1.106417,-0.103776,-0.056044,1.068204
-0.032162,-0.005417,1.109746,-0.118271,-0.056026,1.075874
-0.049828,-0.004682,1.111069,-0.141700,-0.058730,1.074267
-0.068483,-0.003954,1.112839,-0.163711,-0.059955,1.072308
-0.087954,-0.003363,1.106324,-0.183717,-0.060145,1.066740
-0.109837,-0.001233,1.123111,-0.212068,-0.059223,1.079477
-0.126611,0.000589,1.135284,-0.231547,-0.056190,1.090161
-0.129883,0.000233,1.141317,-0.238329,-0.057053,1.091650
-0.122407,-0.000410,1.137487,-0.228521,-0.056101,1.089014
-0.110946,-0.000857,1.138740,-0.215668,-0.055178,1.090327
-0.098603,-0.000894,1.143654,-0.203498,-0.054649,1.093659
-0.082252,-0.001939,1.144581,-0.184819,-0.054183,1.094063
-0.062429,-0.003519,1.136217,-0.160210,-0.053728,1.090722
-0.039588,-0.004751,1.133783,-0.134093,-0.053673,1.090548
-0.019480,-0.005765,1.124870,-0.111588,-0.054266,1.087731
-0.006476,-0.005650,1.133079,-0.094401,-0.052551,1.091483
-0.002413,-0.004453,1.134544,-0.089069,-0.051490,1.091330
-0.003302,-0.004125,1.136092,-0.088177,-0.050744,1.090779
-0.005742,-0.004279,1.133795,-0.091308,-0.052076,1.088204
-0.014554,-0.006410,1.139145,-0.102152,-0.056025,1.087975
-0.025861,-0.006729,1.136332,-0.116947,-0.058747,1.084275
-0.036796,-0.006740,1.133414,-0.128353,-0.059769,1.080245
-0.049462,-0.006537,1.131496,-0.143379,-0.061481,1.076200
-0.063204,-0.005995,1.115786,-0.156313,-0.062164,1.065606
-0.077018,-0.004298,1.126387,-0.172286,-0.060464,1.075137
-0.091589,-0.003211,1.140963,-0.188644,-0.058683,1.085934
-0.109421,-0.001449,1.152031,-0.213553,-0.058791,1.094982
-0.127617,0.000467,1.172114,-0.235402,-0.055774,1.108636
-0.135318,0.000698,1.172229,-0.249625,-0.057611,1.106040
-0.126634,-0.000317,1.164107,-0.241203,-0.058385,1.100516
-0.109659,-0.001398,1.151182,-0.220957,-0.057790,1.094213
-0.093032,-0.002746,1.152490,-0.202990,-0.057914,1.095800
-0.073598,-0.003977,1.145839,-0.179664,-0.057175,1.093463
-0.052245,-0.005145,1.141206,-0.156543,-0.057589,1.092632
-0.028644,-0.006063,1.134561,-0.127595,-0.056665,1.090349
-0.010218,-0.006379,1.144534,-0.103473,-0.054361,1.095373
-0.003236,-0.005444,1.136121,-0.093159,-0.053452,1.090436
-0.003754,-0.005080,1.133205,-0.093056,-0.053485,1.087678
-0.006395,-0.005580,1.124031,-0.094629,-0.054459,1.082069
-0.015980,-0.006876,1.119847,-0.105294,-0.057365,1.078624
-0.024360,-0.006993,1.115832,-0.111025,-0.056800,1.075441
-0.033822,-0.006862,1.116308,-0.120055,-0.057127,1.073966
-0.043413,-0.006595,1.120906,-0.128731,-0.056662,1.073982
-0.052997,-0.006244,1.122859,-0.142215,-0.059056,1.071860
-0.063405,-0.005213,1.130427,-0.151478,-0.056882,1.080055
-0.077479,-0.004293,1.150345,-0.168709,-0.056412,1.092059
-0.098208,-0.001875,1.165226,-0.193597,-0.054904,1.101778
-0.121904,-0.000437,1.159060,-0.220415,-0.055368,1.094036
-0.136978,0.000149,1.162482,-0.238926,-0.055449,1.091702
-0.135872,-0.000092,1.160151,-0.236438,-0.054432,1.087784
-0.126010,-0.001175,1.158396,-0.229145,-0.055991,1.085818
-0.110705,-0.001977,1.150367,-0.217528,-0.058473,1.081395
-0.090658,-0.003112,1.144027,-0.194024,-0.057927,1.078174
-0.066568,-0.005051,1.131302,-0.167660,-0.059134,1.072244
-0.040631,-0.006293,1.120451,-0.137176,-0.058837,1.068306
-0.018569,-0.007178,1.112449,-0.111249,-0.058770,1.065540
-0.006228,-0.006878,1.108220,-0.095110,-0.058037,1.062394
-0.005432,-0.006092,1.103281,-0.093617,-0.058171,1.058275
-0.007793,-0.006082,1.107945,-0.091236,-0.056205,1.058205
-0.016843,-0.007789,1.101294,-0.101701,-0.060130,1.052346
-0.028301,-0.007782,1.086300,-0.112760,-0.061591,1.042495
-0.042184,-0.007601,1.094188,-0.126929,-0.060727,1.051852
-0.057395,-0.006453,1.108171,-0.145322,-0.060149,1.063424
-0.074516,-0.005260,1.127924,-0.162125,-0.057038,1.077251
-0.093463,-0.003326,1.132815,-0.183223,-0.055290,1.083858
-0.112280,-0.001482,1.144375,-0.210007,-0.055624,1.093781
-0.128866,0.000901,1.153289,-0.229913,-0.053237,1.102337
-0.140596,0.001006,1.158672,-0.248832,-0.055649,1.102150
-0.141117,0.000754,1.152047,-0.251428,-0.056209,1.097591
-0.129287,-0.000180,1.148596,-0.240067,-0.056534,1.095865
-0.111438,-0.000848,1.137079,-0.220876,-0.056445,1.091261
-0.090201,-0.001930,1.134876,-0.198338,-0.056588,1.091614
-0.065139,-0.003107,1.134353,-0.170244,-0.055979,1.093367
-0.039634,-0.004664,1.122850,-0.140804,-0.056442,1.089356
-0.018254,-0.004965,1.134254,-0.115967,-0.054888,1.096933
-0.005445,-0.005026,1.128187,-0.099919,-0.054422,1.094236
-0.001850,-0.004207,1.126514,-0.092429,-0.052622,1.092584
-0.002340,-0.003555,1.127760,-0.094373,-0.053137,1.092352
-0.004620,-0.004290,1.128352,-0.096277,-0.054225,1.091701
-0.008424,-0.005058,1.126103,-0.097161,-0.054376,1.089408
-0.020869,-0.005923,1.126711,-0.110741,-0.056773,1.087740
-0.039848,-0.005320,1.122191,-0.133232,-0.058932,1.082706
-0.064742,-0.004082,1.138268,-0.163433,-0.058629,1.094636
-0.088466,-0.002110,1.151333,-0.193493,-0.057990,1.104462
-0.105820,-0.000506,1.170308,-0.215844,-0.055858,1.117806
-0.113057,-0.000753,1.167813,-0.223989,-0.056110,1.113940
-0.110637,-0.000943,1.164935,-0.225831,-0.058021,1.110799
-0.099481,-0.001605,1.159107,-0.217042,-0.059136,1.107765
-0.083043,-0.002705,1.157343,-0.199793,-0.059136,1.108186
-0.058148,-0.003789,1.167106,-0.170534,-0.057134,1.114552
-0.027830,-0.005118,1.155943,-0.135292,-0.056902,1.110602
-0.006112,-0.005373,1.145411,-0.106130,-0.055411,1.105793
0.000055,-0.004034,1.137311,-0.093583,-0.052722,1.100635
-0.000109,-0.003279,1.135269,-0.090990,-0.051138,1.098756
-0.002034,-0.004022,1.131769,-0.092250,-0.052127,1.096500
-0.004478,-0.004561,1.144625,-0.094998,-0.052736,1.101295
-0.009161,-0.004672,1.140140,-0.096529,-0.052595,1.096934
-0.024795,-0.005199,1.142502,-0.112515,-0.053722,1.094854
-0.044920,-0.004275,1.136935,-0.136368,-0.055519,1.088764
-0.064401,-0.002716,1.150903,-0.162405,-0.055387,1.100177
-0.080355,-0.002128,1.154828,-0.182232,-0.056058,1.098944
-0.088395,-0.001856,1.154483,-0.194952,-0.057412,1.096418
-0.083344,-0.002503,1.150060,-0.189751,-0.057571,1.092925
-0.069122,-0.003712,1.140656,-0.173264,-0.057697,1.088416
-0.048610,-0.004358,1.133103,-0.149671,-0.057189,1.085798
-0.026703,-0.004710,1.130683,-0.122716,-0.055831,1.084530
-0.008781,-0.005146,1.121525,-0.098458,-0.054414,1.079523
