-0.051278,0.004071,0.728522,-0.074475,-0.064646,0.620909
-0.045756,-0.013710,0.845845,-0.070097,-0.058967,0.746659
-0.037828,-0.012698,0.971097,-0.069920,-0.053344,0.876642
-0.032247,-0.036432,1.138436,-0.067791,-0.051248,1.059790
-0.022447,-0.054826,1.324323,-0.062570,-0.049238,1.268249
-0.010129,-0.054997,1.528099,-0.060028,-0.038838,1.489088
-0.006308,-0.055671,1.712205,-0.058815,-0.030036,1.685091
-0.001040,-0.049493,1.848677,-0.056733,-0.021176,1.825628
0.001651,-0.048693,1.934087,-0.050552,-0.018548,1.915989
0.006263,-0.046403,1.989962,-0.049948,-0.014290,1.977440
0.004318,-0.051686,2.004241,-0.049492,-0.020512,1.999629
0.005230,-0.054928,1.992310,-0.049794,-0.022123,2.001232
0.009715,-0.046157,1.977935,-0.051235,-0.015984,1.987364
0.014697,-0.026698,1.937527,-0.050008,-0.006829,1.938262
0.011949,-0.017834,1.830891,-0.053151,-0.007597,1.838526
0.011471,-0.014198,1.709476,-0.059451,-0.008719,1.727879
0.014213,0.016003,1.565184,-0.064575,0.000248,1.566896
0.009105,0.044673,1.401646,-0.075050,0.004937,1.386294
0.005331,0.055852,1.212411,-0.087461,-0.010664,1.184238
-0.000487,0.069162,1.021409,-0.097383,-0.029675,0.974675
-0.010054,0.075161,0.837159,-0.094443,-0.047203,0.781943
-0.016928,0.081789,0.684014,-0.089802,-0.060313,0.622567
-0.024019,0.085218,0.542902,-0.081923,-0.071561,0.480796
-0.029929,0.066876,0.454690,-0.071872,-0.077595,0.392246
-0.035387,0.050848,0.436285,-0.066555,-0.073249,0.364445
-0.043167,0.046272,0.439458,-0.066402,-0.071125,0.357768
-0.049658,0.037201,0.450720,-0.063859,-0.065129,0.365254
-0.053713,0.029632,0.504097,-0.064167,-0.059512,0.408537
-0.050917,0.013506,0.603803,-0.064378,-0.054203,0.497768
-0.049333,-0.000005,0.730325,-0.067169,-0.053075,0.620778
-0.038423,-0.023211,0.891048,-0.065006,-0.057165,0.792556
-0.032591,-0.026047,1.035630,-0.066291,-0.051973,0.946807
-0.027131,-0.031930,1.218212,-0.062284,-0.040467,1.139119
-0.015575,-0.049300,1.400194,-0.057224,-0.041437,1.347115
-0.006264,-0.046087,1.568018,-0.056253,-0.031006,1.526377
-0.002975,-0.042980,1.715429,-0.052942,-0.024264,1.677139
-0.001069,-0.045833,1.837114,-0.050117,-0.021773,1.807185
0.002898,-0.041808,1.919579,-0.045959,-0.017996,1.894335
0.003956,-0.039752,1.965854,-0.047358,-0.014726,1.943353
0.004078,-0.044086,1.967846,-0.047757,-0.016557,1.954126
0.004453,-0.046561,1.954912,-0.049507,-0.016284,1.955788
0.008620,-0.041430,1.902166,-0.050841,-0.014262,1.918150
0.014201,-0.027347,1.810756,-0.049691,-0.011004,1.830947
0.017749,-0.009637,1.704030,-0.053828,-0.005816,1.720538
0.017996,-0.001988,1.579434,-0.059957,-0.006833,1.598797
0.016122,0.017131,1.452907,-0.065961,-0.004552,1.461295
0.009108,0.040336,1.307002,-0.079034,-0.005263,1.295616
0.004266,0.055760,1.128983,-0.086111,-0.015354,1.099992
-0.008435,0.074395,0.934170,-0.090306,-0.025789,0.884694
-0.018748,0.077589,0.782880,-0.088174,-0.036945,0.725692
-0.021047,0.063813,0.661240,-0.082407,-0.054244,0.611943
-0.026538,0.067873,0.566059,-0.079107,-0.062621,0.508664
-0.032662,0.064307,0.486181,-0.074188,-0.069585,0.422355
-0.040508,0.049506,0.451043,-0.069433,-0.069822,0.387529
-0.048646,0.046782,0.456389,-0.069413,-0.066611,0.382522
-0.055239,0.039157,0.479047,-0.068710,-0.062879,0.394296
-0.056179,0.024003,0.572449,-0.068880,-0.055182,0.479424
-0.048786,0.002900,0.683218,-0.065725,-0.049509,0.597519
-0.044997,-0.001226,0.823037,-0.066383,-0.043563,0.735363
-0.034650,-0.018636,0.978562,-0.063263,-0.044648,0.905449
-0.031836,-0.011541,1.154175,-0.067871,-0.036852,1.071774
-0.022725,-0.041373,1.317993,-0.064771,-0.039101,1.266897
-0.013917,-0.056960,1.524734,-0.058216,-0.037666,1.494162
-0.007603,-0.053702,1.685988,-0.053290,-0.031817,1.658253
-0.002454,-0.043591,1.805187,-0.050774,-0.022660,1.773168
0.003333,-0.037187,1.880015,-0.047410,-0.016981,1.850388
0.005568,-0.031992,1.904114,-0.046965,-0.013869,1.880677
0.005814,-0.035153,1.881988,-0.048223,-0.015521,1.875179
0.006990,-0.034164,1.880752,-0.049375,-0.014447,1.880172
0.011704,-0.023912,1.851655,-0.048041,-0.011423,1.848927
0.014174,-0.015302,1.785104,-0.053116,-0.009070,1.787212
0.017765,-0.002540,1.692805,-0.059489,-0.007193,1.686217
0.015064,0.011337,1.569408,-0.065709,-0.006667,1.561152
0.013299,0.025521,1.437277,-0.070879,-0.006081,1.424782
0.005361,0.049360,1.282108,-0.078211,-0.004742,1.255140
0.005097,0.060555,1.112561,-0.086161,-0.020894,1.065889
-0.002866,0.067568,0.911503,-0.090157,-0.043142,0.856954
-0.008885,0.057342,0.752803,-0.088523,-0.069872,0.695145
-0.015685,0.059204,0.602375,-0.080513,-0.080926,0.542273
-0.023200,0.053716,0.490096,-0.070784,-0.084735,0.429788
-0.032463,0.047152,0.428345,-0.065782,-0.085863,0.358303
-0.036608,0.040056,0.394857,-0.061717,-0.086100,0.323533
-0.043323,0.030612,0.405964,-0.061983,-0.085843,0.322780
-0.048616,0.019980,0.431769,-0.062706,-0.085272,0.335520
-0.043584,0.008342,0.496802,-0.059827,-0.076472,0.404518
-0.036110,0.011901,0.627636,-0.059318,-0.057447,0.532831
-0.034198,0.016294,0.761435,-0.063907,-0.052552,0.656789
-0.031005,0.010826,0.892882,-0.063426,-0.047407,0.787640
-0.019847,-0.029067,1.049367,-0.055851,-0.048554,0.964953
-0.017307,-0.039990,1.228430,-0.059166,-0.045699,1.156932
-0.013353,-0.047812,1.404921,-0.058367,-0.041656,1.348579
-0.006979,-0.059609,1.560974,-0.058852,-0.042932,1.524407
