0.004354,0.004355,1.139578,-0.254856,-0.110857,1.144057
0.003785,0.018917,1.136984,-0.254468,-0.099235,1.138459
-0.000077,0.079753,1.134595,-0.254803,-0.046667,1.114713
-0.001901,0.119452,1.139239,-0.255101,-0.001140,1.105683
-0.003746,0.144493,1.150554,-0.257433,0.024520,1.102427
-0.005662,0.169534,1.157625,-0.257164,0.052094,1.097151
-0.006199,0.173604,1.164264,-0.258667,0.058926,1.098776
-0.005468,0.158399,1.171674,-0.256636,0.046813,1.106775
-0.005250,0.145129,1.166712,-0.254357,0.034334,1.108159
-0.005050,0.136106,1.172342,-0.252291,0.028197,1.113135
-0.003897,0.111571,1.176760,-0.252965,0.005128,1.122832
-0.003193,0.095014,1.179688,-0.252865,-0.011391,1.128583
-0.002357,0.079308,1.172304,-0.252379,-0.027215,1.129951
-0.001031,0.053072,1.168860,-0.254716,-0.053877,1.137379
-0.000088,0.032559,1.163807,-0.256150,-0.076041,1.141925
0.001126,0.016022,1.160698,-0.255838,-0.092815,1.146398
0.001951,0.003424,1.153751,-0.256621,-0.107163,1.147997
0.002606,-0.002484,1.156316,-0.257804,-0.113931,1.151833
0.002965,-0.004587,1.150455,-0.260671,-0.118684,1.150826
0.003567,-0.004199,1.152140,-0.262039,-0.119240,1.152530
0.003964,-0.003285,1.154959,-0.264637,-0.119752,1.154607
0.004237,-0.001066,1.148234,-0.265877,-0.120048,1.151709
0.004480,0.002712,1.145696,-0.268054,-0.118487,1.150545
0.004105,0.015333,1.144313,-0.266958,-0.107926,1.146118
0.003206,0.044410,1.147057,-0.266208,-0.079373,1.138135
0.001793,0.073771,1.150209,-0.267097,-0.052105,1.129608
0.000189,0.108128,1.154118,-0.266223,-0.016977,1.119932
-0.001592,0.136577,1.162462,-0.265092,0.013062,1.113893
-0.002639,0.157503,1.163902,-0.262575,0.036703,1.107620
-0.004097,0.177530,1.171652,-0.258941,0.059337,1.103845
-0.005647,0.193604,1.182614,-0.258026,0.077946,1.102311
-0.006372,0.198888,1.193515,-0.255736,0.088533,1.104578
-0.006243,0.185915,1.187804,-0.255390,0.076820,1.105189
-0.005831,0.169856,1.188998,-0.255462,0.060445,1.109216
-0.005163,0.151747,1.189840,-0.257009,0.043292,1.114410
-0.004097,0.122743,1.182748,-0.255926,0.015320,1.120017
-0.002980,0.098521,1.175676,-0.255954,-0.009466,1.124060
-0.001792,0.070289,1.172564,-0.255088,-0.037271,1.131434
