0.099345,-0.011824,1.159371,-0.150750,-0.125427,1.124872
0.113333,-0.011114,1.152186,-0.131842,-0.124379,1.122461
0.116407,-0.012718,1.152046,-0.128909,-0.125759,1.124684
0.109169,-0.011926,1.154467,-0.131721,-0.125388,1.123950
0.093256,-0.008181,1.159781,-0.144365,-0.121679,1.122996
0.070357,-0.004493,1.165103,-0.166611,-0.119236,1.122485
0.048305,-0.008566,1.167380,-0.191999,-0.124772,1.124105
0.028800,-0.011879,1.165627,-0.215067,-0.128875,1.122894
0.008214,-0.012349,1.171122,-0.240843,-0.130242,1.124162
-0.002016,-0.009221,1.163262,-0.252001,-0.128326,1.117711
-0.004438,-0.011157,1.169731,-0.255504,-0.127364,1.126322
-0.006687,-0.009701,1.171907,-0.255367,-0.127093,1.123540
-0.008139,-0.008599,1.163614,-0.254744,-0.128261,1.116447
-0.009951,-0.008553,1.154793,-0.256816,-0.130921,1.109857
-0.017258,-0.008564,1.152488,-0.261227,-0.131097,1.105789
-0.035962,-0.007977,1.158426,-0.283253,-0.130154,1.112877
-0.054847,-0.006282,1.164977,-0.304827,-0.126845,1.119910
-0.071878,-0.004872,1.173576,-0.329540,-0.125317,1.128365
-0.081926,-0.003145,1.184666,-0.345215,-0.121797,1.138308
-0.082214,-0.002279,1.196037,-0.350418,-0.118553,1.148649
-0.073018,-0.002720,1.197761,-0.347255,-0.120254,1.149582
-0.056832,-0.004078,1.190952,-0.330696,-0.122398,1.145540
-0.036616,-0.006104,1.189755,-0.308459,-0.124057,1.143372
-0.018063,-0.007985,1.184700,-0.286106,-0.125076,1.140214
-0.002842,-0.009072,1.177600,-0.267767,-0.125626,1.136034
0.004074,-0.009948,1.174127,-0.258001,-0.126291,1.133032
0.005451,-0.009796,1.174471,-0.255927,-0.127089,1.132160
0.009912,-0.014127,1.170386,-0.251972,-0.131433,1.130795
0.026506,-0.018170,1.170696,-0.235657,-0.135784,1.131790
0.047200,-0.018092,1.158920,-0.213367,-0.135916,1.126249
0.065746,-0.015505,1.156917,-0.188531,-0.131129,1.124617
0.083795,-0.015141,1.153821,-0.165559,-0.128889,1.123670
0.094812,-0.010963,1.149029,-0.148813,-0.124704,1.118876
0.098652,-0.010941,1.151762,-0.143300,-0.124997,1.120377
0.091928,-0.011916,1.161263,-0.148941,-0.127035,1.123294
0.078001,-0.012474,1.161192,-0.165037,-0.130149,1.121921
0.054855,-0.012157,1.161781,-0.189724,-0.132612,1.119323
0.030866,-0.013702,1.156468,-0.216559,-0.137488,1.115236
0.010650,-0.020017,1.158691,-0.241769,-0.143098,1.116700
0.001516,-0.023802,1.152304,-0.253674,-0.145730,1.113841
-0.003627,-0.017434,1.159497,-0.255307,-0.137276,1.117459
-0.007971,-0.009797,1.170141,-0.256811,-0.130271,1.122736
-0.009421,-0.009812,1.176054,-0.254900,-0.129018,1.122475
-0.014328,-0.009785,1.170080,-0.258637,-0.130891,1.116630
-0.029166,-0.009849,1.165854,-0.273266,-0.132330,1.111426
-0.048911,-0.009061,1.174132,-0.296148,-0.130302,1.119125
-0.068417,-0.006802,1.186896,-0.318602,-0.126264,1.127754
-0.082577,-0.004442,1.191066,-0.339523,-0.124652,1.133141
-0.087659,-0.003547,1.206259,-0.348914,-0.121286,1.144120
-0.085555,-0.004197,1.191567,-0.348440,-0.124233,1.135096
-0.078662,-0.004125,1.189075,-0.345418,-0.125262,1.133603
-0.066168,-0.004873,1.190967,-0.333732,-0.124762,1.135097
-0.047054,-0.005456,1.186340,-0.313394,-0.125057,1.132514
-0.024290,-0.008089,1.181032,-0.289711,-0.128661,1.128167
-0.005176,-0.009543,1.182323,-0.267011,-0.126795,1.134045
0.002378,-0.009957,1.181114,-0.254762,-0.127085,1.130530
0.006090,-0.014231,1.174870,-0.252708,-0.132458,1.126804
0.009293,-0.017364,1.182239,-0.248994,-0.134285,1.128853
0.014130,-0.018277,1.180595,-0.244444,-0.136557,1.126023
0.031618,-0.020183,1.162911,-0.222669,-0.138117,1.117337
0.050333,-0.020269,1.155851,-0.199171,-0.137847,1.113385
0.068563,-0.019028,1.158124,-0.178237,-0.136649,1.113678
0.079242,-0.020689,1.159076,-0.162733,-0.136450,1.113980
0.082301,-0.021583,1.149725,-0.155243,-0.137708,1.108661
0.075692,-0.023174,1.143667,-0.162161,-0.140694,1.105297
0.060826,-0.028100,1.150487,-0.176417,-0.141260,1.115235
0.046546,-0.025163,1.163236,-0.192411,-0.137241,1.123376
0.021756,-0.013524,1.168549,-0.216116,-0.133611,1.115491
0.001568,-0.014079,1.170802,-0.242283,-0.135003,1.117065
-0.006019,-0.012822,1.165666,-0.250630,-0.133146,1.113553
-0.007981,-0.010099,1.164376,-0.251626,-0.131108,1.109201
-0.009604,-0.009995,1.157603,-0.252594,-0.132894,1.103188
-0.015810,-0.009584,1.151507,-0.257596,-0.134251,1.097267
-0.029278,-0.009767,1.151990,-0.271358,-0.135685,1.094257
-0.042115,-0.009324,1.152287,-0.282991,-0.133851,1.097839
-0.057020,-0.007753,1.160583,-0.301871,-0.131732,1.105149
-0.073476,-0.006653,1.164638,-0.323211,-0.131234,1.109406
-0.089568,-0.003779,1.173075,-0.345310,-0.128151,1.116401
-0.100155,-0.001806,1.176172,-0.363052,-0.126059,1.122052
-0.101389,-0.001976,1.175691,-0.368841,-0.127977,1.119418
-0.085424,-0.003239,1.174963,-0.356576,-0.128003,1.124329
-0.056150,-0.004715,1.182043,-0.326310,-0.124503,1.133910
-0.026303,-0.007847,1.194003,-0.292871,-0.122264,1.144889
-0.005828,-0.008672,1.182459,-0.264800,-0.123027,1.136641
0.003907,-0.009077,1.185147,-0.253679,-0.122266,1.137435
0.007924,-0.008048,1.182479,-0.250662,-0.122333,1.135115
0.010005,-0.008240,1.178860,-0.250513,-0.124301,1.132046
0.014830,-0.006978,1.175347,-0.246922,-0.125599,1.129384
0.034284,-0.010838,1.168730,-0.223688,-0.127171,1.128866
0.053913,-0.014565,1.167783,-0.199742,-0.127127,1.130486
0.070209,-0.013234,1.167169,-0.180105,-0.125459,1.128865
0.088776,-0.013185,1.169843,-0.158070,-0.123350,1.130029
0.104651,-0.013021,1.163209,-0.136806,-0.122732,1.126165
0.108211,-0.016502,1.149845,-0.124301,-0.125857,1.119014
0.090237,-0.020436,1.156555,-0.138766,-0.127577,1.127159
0.051924,-0.019546,1.161960,-0.179482,-0.128385,1.132974
0.016198,-0.019398,1.185025,-0.224686,-0.126701,1.149100
-0.003312,-0.015944,1.179202,-0.248807,-0.126563,1.143461
-0.007043,-0.009977,1.179133,-0.253490,-0.123214,1.138763
-0.008679,-0.009381,1.172251,-0.251470,-0.122904,1.133300
-0.011500,-0.009907,1.165568,-0.255643,-0.125818,1.128786
-0.024851,-0.010892,1.175219,-0.268921,-0.125889,1.131980
-0.040190,-0.009835,1.170095,-0.285575,-0.127306,1.127559
-0.055500,-0.009032,1.165711,-0.303005,-0.128955,1.122222
-0.071398,-0.006667,1.176566,-0.324710,-0.126231,1.131016
-0.088509,-0.004939,1.184113,-0.347129,-0.124787,1.137204
-0.106128,-0.002323,1.194001,-0.370333,-0.121454,1.144581
-0.122777,0.000208,1.196306,-0.392165,-0.118461,1.148934
-0.123187,-0.001911,1.197918,-0.398008,-0.121263,1.148212
-0.102143,-0.002769,1.198810,-0.377867,-0.120497,1.150075
-0.070261,-0.005234,1.191189,-0.343443,-0.122299,1.147183
-0.039550,-0.006414,1.185438,-0.309379,-0.123575,1.143754
-0.013965,-0.006627,1.182509,-0.278551,-0.122954,1.140199
0.002742,-0.006828,1.174941,-0.259086,-0.122292,1.136502
0.008402,-0.006239,1.171943,-0.251674,-0.121978,1.133625
0.011152,-0.007110,1.169531,-0.248868,-0.122980,1.131800
0.019669,-0.011843,1.162009,-0.239010,-0.126907,1.129267
0.038467,-0.012211,1.156250,-0.215292,-0.127146,1.125752
0.057573,-0.015265,1.148109,-0.192442,-0.128381,1.123607
0.082811,-0.016732,1.140912,-0.166515,-0.130151,1.121817
0.107976,-0.012348,1.142726,-0.135371,-0.126006,1.121425
0.123899,-0.015960,1.144434,-0.114475,-0.126345,1.125798
0.124729,-0.018187,1.148767,-0.107588,-0.126240,1.127269
0.109229,-0.018981,1.160651,-0.120587,-0.125934,1.138049
0.077916,-0.023087,1.164334,-0.151343,-0.129339,1.138674
0.039265,-0.016909,1.162213,-0.194994,-0.129016,1.132534
0.007921,-0.015401,1.161264,-0.231206,-0.128817,1.131271
-0.004548,-0.019926,1.172986,-0.249039,-0.127018,1.145635
-0.010037,-0.012141,1.186683,-0.255230,-0.120049,1.154073
-0.012943,-0.009749,1.194599,-0.256149,-0.116700,1.154344
-0.016391,-0.009731,1.183080,-0.257046,-0.118689,1.146993
-0.019152,-0.010021,1.183221,-0.258236,-0.119476,1.145489
-0.025437,-0.010292,1.188555,-0.261582,-0.119218,1.145550
-0.036891,-0.010433,1.188411,-0.270206,-0.120016,1.142391
-0.052447,-0.009886,1.187064,-0.288866,-0.122510,1.139154
-0.071704,-0.009599,1.183503,-0.309065,-0.124428,1.133633
-0.093077,-0.007535,1.185263,-0.335819,-0.123277,1.137826
-0.117108,-0.005649,1.195598,-0.364477,-0.121369,1.144370
-0.147342,-0.002410,1.205348,-0.399180,-0.118016,1.149582
-0.183549,0.001875,1.211705,-0.447535,-0.116141,1.153438
-0.213239,0.007021,1.223973,-0.492925,-0.113267,1.160316
-0.217454,0.005673,1.216559,-0.510643,-0.118773,1.154883
-0.190388,0.003763,1.212910,-0.489325,-0.120493,1.154267
-0.143434,0.000756,1.196573,-0.440089,-0.125596,1.141988
-0.087237,0.000398,1.196432,-0.376763,-0.123877,1.141332
-0.036392,-0.002034,1.193199,-0.315753,-0.124163,1.137218
-0.001554,-0.003124,1.185318,-0.273508,-0.124339,1.131249
0.011180,-0.002030,1.173668,-0.259057,-0.124519,1.124861
0.015335,-0.002849,1.172704,-0.254764,-0.125386,1.122249
0.020463,-0.004041,1.164427,-0.250330,-0.128575,1.115975
0.040959,-0.005927,1.155564,-0.229065,-0.128664,1.110712
0.064209,-0.008062,1.160482,-0.202592,-0.125860,1.118867
0.094276,-0.011448,1.163089,-0.174290,-0.125040,1.127841
0.128241,-0.007849,1.153868,-0.133141,-0.123281,1.121146
0.170756,-0.019086,1.144247,-0.086376,-0.126751,1.122892
0.207742,-0.026030,1.144392,-0.040723,-0.127178,1.131545
0.230903,-0.023196,1.142050,-0.007121,-0.124611,1.128583
0.234247,-0.017449,1.126006,0.008602,-0.124047,1.111655
0.219536,-0.025979,1.121684,0.002845,-0.130708,1.112666
0.186185,-0.032538,1.128644,-0.031200,-0.137355,1.116115
0.144406,-0.033299,1.136062,-0.076421,-0.141778,1.123470
0.091327,-0.030944,1.139665,-0.133623,-0.144024,1.120893
0.035531,-0.023721,1.149317,-0.197457,-0.140397,1.120285
0.001252,-0.021435,1.156723,-0.239434,-0.136704,1.128490
-0.010431,-0.020612,1.158264,-0.255537,-0.133281,1.134570
-0.014513,-0.014916,1.173050,-0.257750,-0.123271,1.144831
-0.018897,-0.014743,1.177546,-0.254033,-0.117930,1.150272
