-0.000267,-0.001431,-0.001910,0.043320,-0.072546,9.830153,10.761960,-23.608479,41.512909,0.841571,-0.001905,-0.003803,0.540129
-0.000267,-0.001431,-0.001910,0.031332,-0.074961,9.828955,12.618239,-24.448993,43.024927,0.841735,-0.001918,-0.003793,0.539874
-0.000267,-0.001431,-0.001910,0.048591,-0.072535,9.821761,10.056382,-25.089734,43.016613,0.838628,-0.001794,-0.003891,0.544688
-0.000799,-0.000898,-0.002442,0.044803,-0.071331,9.825358,10.562408,-24.513661,44.376045,0.841336,-0.001846,-0.003840,0.540496
-0.000799,-0.001431,-0.001910,0.048360,-0.074957,9.825358,13.270158,-25.021725,41.989947,0.842879,-0.001857,-0.003829,0.538087
-0.000799,-0.001431,-0.001377,0.042663,-0.071325,9.820563,10.605704,-25.304861,43.590572,0.839246,-0.001840,-0.003780,0.543735
-0.000267,-0.001431,-0.001377,0.048690,-0.070116,9.820563,11.454958,-24.860597,42.713140,0.841012,-0.001849,-0.003763,0.541000
-0.000799,-0.001431,-0.001910,0.040176,-0.067702,9.822960,10.440380,-23.872270,43.357037,0.840763,-0.001914,-0.003709,0.541388
-0.001864,-0.000365,-0.001910,0.047587,-0.072530,9.818165,10.194415,-24.506332,43.997627,0.841781,-0.001943,-0.003715,0.539803
-0.000267,-0.000365,-0.002442,0.041098,-0.073750,9.826557,12.585921,-24.869922,43.442992,0.844236,-0.001962,-0.003646,0.535956
-0.000267,-0.001431,-0.001910,0.036602,-0.070117,9.821761,12.041933,-24.246530,42.856369,0.842186,-0.001927,-0.003660,0.539172
-0.000267,-0.001431,-0.001910,0.039271,-0.070111,9.816966,11.541242,-24.414339,41.484272,0.840191,-0.001901,-0.003702,0.542274
-0.000267,-0.001963,-0.001910,0.040027,-0.068913,9.825358,11.568225,-24.401674,41.078872,0.839066,-0.001897,-0.003722,0.544013
0.000266,-0.001431,-0.001377,0.045890,-0.074958,9.826557,11.187653,-27.127717,43.404388,0.837604,-0.001918,-0.003731,0.546262
-0.001332,-0.001431,-0.001377,0.044490,-0.070130,9.831352,10.259051,-23.664473,43.161496,0.839353,-0.001966,-0.003677,0.543572
-0.000267,-0.001431,-0.002442,0.043716,-0.067703,9.824159,11.043669,-24.062068,43.120194,0.840253,-0.002011,-0.003623,0.542178
-0.001332,-0.000898,-0.001910,0.037722,-0.071328,9.822960,10.056382,-25.089734,43.016613,0.839861,-0.002094,-0.003591,0.542786
-0.000799,-0.000898,-0.002442,0.041840,-0.072524,9.813370,11.289942,-25.456664,42.137527,0.842736,-0.002106,-0.003580,0.538311
-0.000799,-0.000898,-0.001377,0.038382,-0.080978,9.808574,11.465628,-24.044068,42.687810,0.843754,-0.002139,-0.003542,0.536714
0.000799,-0.000898,-0.000844,0.039928,-0.071332,9.826557,11.887587,-24.026069,42.255426,0.843156,-0.002070,-0.003509,0.537653
-0.000267,-0.000898,-0.001910,0.034413,-0.073737,9.816966,11.097635,-24.036738,42.309393,0.841432,-0.002111,-0.003515,0.540347
-0.000267,-0.001431,-0.001910,0.033670,-0.070130,9.831352,11.652292,-23.843601,42.870687,0.841143,-0.002083,-0.003542,0.540797
-0.000799,-0.000898,-0.001910,0.036817,-0.068904,9.818165,11.257316,-23.848936,42.897670,0.839284,-0.002072,-0.003586,0.543678
-0.000799,-0.001431,-0.001910,0.037243,-0.067714,9.832551,10.621709,-24.080067,43.552578,0.837930,-0.002077,-0.003614,0.545762
-0.000799,-0.000898,-0.001377,0.034839,-0.072547,9.831352,11.305947,-24.231871,42.099533,0.838029,-0.002115,-0.003629,0.545609
-0.000799,-0.000898,-0.001377,0.037442,-0.077376,9.826557,11.054647,-25.274197,42.752788,0.836710,-0.002082,-0.003668,0.547630
-0.000799,-0.001431,-0.001910,0.039039,-0.067700,9.821761,11.043669,-24.062068,43.120194,0.836777,-0.002034,-0.003671,0.547528
-0.001332,-0.001963,-0.000844,0.038495,-0.068921,9.831352,11.119283,-24.432338,41.916656,0.835604,-0.002067,-0.003684,0.549316
-0.000799,-0.002496,-0.001377,0.036009,-0.074965,9.831352,9.980768,-24.719464,44.220151,0.834398,-0.002091,-0.003679,0.551146
-0.000799,-0.001431,-0.000844,0.036947,-0.074971,9.836148,10.537643,-24.638141,41.760763,0.835930,-0.002092,-0.003658,0.548820
0.000266,-0.001431,-0.001377,0.032782,-0.076164,9.824159,9.287769,-23.467346,43.019921,0.836396,-0.002073,-0.003655,0.548110
-0.000267,-0.000898,-0.000312,0.036470,-0.070121,9.824159,12.074251,-23.825601,42.438303,0.838859,-0.002046,-0.003692,0.544332
-0.000799,-0.001431,-0.001910,0.038743,-0.070124,9.826557,10.473007,-25.479999,42.596894,0.835529,-0.002025,-0.003752,0.549429
